,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
1123,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1389127495564374017,143,2021-05-03 07:59:38,,,en,Twitter Web App,0,39
1124,b'RT @findyrPath: No does not mean try harder. Free resources are available for survivors of #rape and #sexualviolence in #Nigeria. You do no\xe2\x80\xa6',1389127274629369869,140,2021-05-03 07:58:45,,,en,Twitter for Android,0,13
1125,"b'The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn northern #Ethiopia, her body #devastated but her defiance on display.\n\n#TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN \nhttps://t.co/PtAZREangL'",1389126761921794050,280,2021-05-03 07:56:43,,,en,Twitter Web App,1,1
1126,"b'RT @bin_oshabe: If you drove or walked past Jinja road or Mulago roundabout, you must have seen these serious statements against #rape. \nWe\xe2\x80\xa6'",1389126284014505988,140,2021-05-03 07:54:49,,,en,Twitter for Android,0,12
1127,"b'#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. \xe2\x80\x9cEven if we had shouted,\xe2\x80\x9d\none woman said, \xe2\x80\x9cthere was no one to listen.\xe2\x80\x9d\n\n#TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw \nhttps://t.co/PtAZREangL'",1389126256810201092,279,2021-05-03 07:54:42,,,en,Twitter Web App,0,0
1128,b'RT @Abdullatif13327: Do you know why women wish to die when they are returned to Libya? Because they face ugly kinds of treatment in #deten\xe2\x80\xa6',1389126029705371648,140,2021-05-03 07:53:48,,,en,Twitter for Android,0,5
1129,b'RT @Abdullatif13327: Do you know why women wish to die when they are returned to Libya? Because they face ugly kinds of treatment in #deten\xe2\x80\xa6',1389125900915122176,140,2021-05-03 07:53:18,,,en,Twitter for iPhone,0,5
1130,"b""RT @AmandaGreenUK: A true story of a woman recovering from mental illness. It's inspiring, brave, funny &amp; honest, with dark scenes and flas\xe2\x80\xa6""",1389125761378947072,144,2021-05-03 07:52:44,,,en,Twitter Web App,0,1
1131,"b""RT @AmandaGreenUK: 200+ reviews on Amazon &amp; Goodreads **** Life could definitely be worse. Life could definitely be better. Here's my story\xe2\x80\xa6""",1389125665019019264,144,2021-05-03 07:52:21,,,en,Twitter Web App,0,5
1132,"b'#skypapers @SkyNews\n100,000 rapes in the UK a year less than 2% ever prosecuted \nThese offenders can kill \nMost escalate \n#EnoughIsEnough #metoo #everyonesinvited #rape \n#saraheverard #JuliaJames https://t.co/e7VGi0efV1'",1389125326664572931,219,2021-05-03 07:51:01,,,en,Twitter for Android,23,14
1133,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389125314442186755,140,2021-05-03 07:50:58,,,en,Twitter for iPad,0,276
1134,"b'RT @ReadingIsOurPas: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message\xe2\x80\xa6'",1389125276211240961,139,2021-05-03 07:50:49,,,en,Twitter for Android,0,36
1135,"b""ALL MEN ARE RAPISTS on a 50% probability range!\nNormalise this idea to your daughters&amp;all the beautiful women out there!\nIt doesn't matter if he is a movie star, a pastor or a monk! There is a possibility, they can prove you wrong, but don't set yourself up!\n#babaijesha #rape""",1389124928679649280,280,2021-05-03 07:49:26,,,en,Twitter for Android,0,0
1136,"b""200+ reviews on Amazon &amp; Goodreads **** Life could definitely be worse. Life could definitely be better. Here's my story. Take your mind off things; immerse yourself in someone else's life https://t.co/6v66WcVODz #memoir #mentalhealth #iartg #bookboost #rape #dysfunctionalfamily""",1389124415653302278,283,2021-05-03 07:47:24,,,en,Twitter for Android,2,5
1137,"b""A true story of a woman recovering from mental illness. It's inspiring, brave, funny &amp; honest, with dark scenes and flashbacks to traumatic events. https://t.co/O0JVm2MptP        #memoir #bookboost #truestory #truestories #recovery #sexualabuse #rape #adversity #MENTALHEALTH""",1389124305594863616,279,2021-05-03 07:46:57,,,en,Twitter for Android,1,1
1138,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389123950408462338,140,2021-05-03 07:45:33,,,en,Twitter for Android,0,276
1139,b'RT @Amb_Ogunsola: My heart bleeds everytime I get a wind of #rape in the public domain... I begin to reflect on the many similar events tha\xe2\x80\xa6',1389122146899841024,140,2021-05-03 07:38:23,,,en,Twitter for Android,0,7
1140,b'RT @Amb_Ogunsola: My heart bleeds everytime I get a wind of #rape in the public domain... I begin to reflect on the many similar events tha\xe2\x80\xa6',1389122055258390528,140,2021-05-03 07:38:01,,,en,Twitter for Android,0,7
1141,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1389121243178274819,140,2021-05-03 07:34:47,,,en,Twitter Web App,0,19
1142,b'My heart bleeds everytime I get a wind of #rape in the public domain... I begin to reflect on the many similar events that never make it out to public knowledge as well as the trauma it brings on victims.\n\nI firmly condemn every form of harassment on any human... #SayNoToRape https://t.co/7ARyx8vzxF',1389121075611643905,300,2021-05-03 07:34:07,,,en,Twitter for Android,13,7
1143,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389120628620361731,140,2021-05-03 07:32:21,,,en,Twitter Web App,0,276
1144,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1389120364723130371,140,2021-05-03 07:31:18,,,en,Twitter for Android,0,78
1145,"b'Government data shows that, in the year to March 2020, just 1.4 per cent of 55,130 #rape cases recorded by police had resulted in prosecution.\n\nhttps://t.co/9xJbCMmrSP'",1389119519990419456,167,2021-05-03 07:27:56,,,en,Twitter for iPhone,0,0
1146,"b'Campaigners have long warned that #rape has been effectively decriminalised, with prosecutions and convictions for sexual assault and rape reaching record lows last year. \n\n#womensrights'",1389119518547587074,186,2021-05-03 07:27:56,,,en,Twitter for iPhone,0,0
1147,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1389118394432204800,140,2021-05-03 07:23:28,,,en,Twitter for Android,0,78
1148,"b""RT @DrProudman: I feel so sad turning women away. I wish I could represent all of you. But I've been sitting at my desk since Friday workin\xe2\x80\xa6""",1389117799080071168,140,2021-05-03 07:21:06,,,en,Twitter for Android,0,19
1149,b'Another case of alleged #rape and #murder of #dalit girl from #valmiki caste is reported from near #Billari in #moradabad district. Her body was found in the field yesterday. Pm is not done yet. FIR factually wrong\n@moradabadpolice @dgpup @UPGovt  @KaushikPms @India_NHRC',1389117081853972482,271,2021-05-03 07:18:15,,,en,Twitter for Android,0,0
1150,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1389116770145943552,140,2021-05-03 07:17:01,,,en,Twitter for Android,0,78
1151,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389115736359014402,140,2021-05-03 07:12:54,,,en,Twitter Web App,0,276
1152,"b'Bobrisky welcomes himself to womanhood, as he finally remove his male organ (Photos) \n https://t.co/nKE0UyQqXB\n\n#feminism #MasculinitySaturday #feminist #lesbian #rape Baba Ijesha #borisky bobrisky'",1389114925189144578,197,2021-05-03 07:09:41,,,en,Twitter for Android,2,1
1153,b'\xe0\xa5\xab \xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa5\x80\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\x9c\xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\x9c\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa3\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x86\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa4\xae\xe0\xa4\xbe \xe0\xa5\xad\xe0\xa5\xa6 \xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\xb5\xe0\xa5\x83\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7 \xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x89 \n#Rape #NMBNews https://t.co/vTjjxqoM6E',1389114590395518978,109,2021-05-03 07:08:21,,,ne,NMB News,0,0
1154,b'RT @maheshbTOI: Jawaharnagar #TRS Corporator P Ravi was arrested in a #rape case by Rachakonda police @TOITelangana @TOIHyderabad @Rachakon\xe2\x80\xa6',1389114356168753155,140,2021-05-03 07:07:25,,,en,Twitter for Android,0,13
1155,b'RT @PixelProject: #Ethiopia #Eritrea #Tigray #Rape #WarRape #VAW #Femicide https://t.co/UlGV3lVyZy',1389113991159422976,98,2021-05-03 07:05:58,,,und,Twitter Web App,0,2
1156,b'RT @maheshbTOI: Jawaharnagar #TRS Corporator P Ravi was arrested in a #rape case by Rachakonda police @TOITelangana @TOIHyderabad @Rachakon\xe2\x80\xa6',1389113852403486721,140,2021-05-03 07:05:25,,,en,Twitter for Android,0,13
1157,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1389113496852381696,140,2021-05-03 07:04:00,,,en,Twitter for Android,0,10284
1158,b'RT @Princeimona: We must do enough to punish #Rape offenders because overlooking sexual assault\xc2\xa0is not okay at all. Trying to make it disap\xe2\x80\xa6',1389112992093151233,140,2021-05-03 07:02:00,,,en,Twitter for iPhone,0,1
1159,b'#Ethiopia #Eritrea #Tigray #Rape #WarRape #VAW #Femicide https://t.co/UlGV3lVyZy',1389112488172478465,80,2021-05-03 07:00:00,,,und,TweetDeck,2,2
1160,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389112488025722880,140,2021-05-03 07:00:00,,,en,Twitter for Android,0,276
1161,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1389112234085797889,140,2021-05-03 06:58:59,,,en,Twitter Web App,0,10284
1162,b'RT @swastika24: @shaggynick333 Benche Thakar jonyo ekhono shobai dourochhi dada. Dourote toh hobei. Tai bole Kawthay kawthay jara mohila de\xe2\x80\xa6',1389112196509016066,140,2021-05-03 06:58:50,,,in,Twitter for Android,0,10
1163,b'RT @maheshbTOI: Jawaharnagar #TRS Corporator P Ravi was arrested in a #rape case by Rachakonda police @TOITelangana @TOIHyderabad @Rachakon\xe2\x80\xa6',1389112151915171843,140,2021-05-03 06:58:40,,,en,Twitter for Android,0,13
1164,"b'Man ran away from abuse at home, only to be raped and beaten in state care\n\n#ChildAbuse #Rape #CSA #ChildSexualAbuse #AbuseInCare #InstitutionalAbuse #RCIAbuseInCare\n#NZRoyalComm \n\nNew Zealand\nhttps://t.co/RO00feeuFG'",1389111770766221314,216,2021-05-03 06:57:09,,,en,Twitter Web App,5,3
1165,"b'2,3  \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xa8 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87 #mumbai \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x93\xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbe \xe0\xa4\x87\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x8f\xe0\xa4\x95 6 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 #rape \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x97\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa5\xa4\n\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xb5\xe0\xa4\xb0 24 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x89\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\x87\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\n\xe0\xa4\x85\xe0\xa4\xac \xe0\xa4\x89\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa5\x87\xe0\xa4\xb2 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa1\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x97\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa5\x8b\xe0\xa4\xa4 \xe0\xa4\x9c\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xb0 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa4\xbe \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x86\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4\n#justice \n@MumbaiPolice'",1389111259967098880,224,2021-05-03 06:55:07,,,hi,Twitter for Android,0,0
1166,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389111078542475269,140,2021-05-03 06:54:24,,,en,Twitter for iPhone,0,276
1167,"b""@CDS_Canada_CEMD you can't keep Dawe on the payroll when you've been apprised of those silly rookie missteps. Commandos notwithstanding,  #rape is #rape. No one is entitled to rape and no one justifies being raped. #demoteDawe #dischargeDawe.\n@HarjitSajjan just #doyerdamnjob""",1389110983029710849,275,2021-05-03 06:54:01,,,en,Twitter for Android,0,0
1168,b'RT @findyrPath: No does not mean try harder. Free resources are available for survivors of #rape and #sexualviolence in #Nigeria. You do no\xe2\x80\xa6',1389110923152011264,140,2021-05-03 06:53:47,,,en,Twitter for Android,0,13
1169,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389110833653817346,140,2021-05-03 06:53:25,,,en,Twitter for Android,0,276
1170,"b'RT @bin_oshabe: If you drove or walked past Jinja road or Mulago roundabout, you must have seen these serious statements against #rape. \nWe\xe2\x80\xa6'",1389110695602622465,140,2021-05-03 06:52:52,,,en,Twitter for Android,0,12
1171,"b""It's hard to breath as a #MALELOVER in india.. #youthagainstrape #rape #life #PMOIndia @PMOIndia @smittal_ips @AskAnshul @SudhanshuTrived @doctorrichabjp https://t.co/DtWvFx0Nn4""",1389110115144323085,177,2021-05-03 06:50:34,,,en,Twitter for Android,2,0
1172,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389109697907593216,140,2021-05-03 06:48:55,,,en,Twitter for Android,0,276
1173,b'I strongly advise you to insist your ISVA is present at all police interviews I was obstructed from this despite requesting it &amp; this left me vulnerable &amp; unsupported whilst being interrogated about deeply distressing sexual matters I self referred &amp; you can do this anytime #Rape https://t.co/h5DcTAI2Q0',1389109312967086081,316,2021-05-03 06:47:23,,,en,Twitter for Android,2,1
1174,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389109093785161730,140,2021-05-03 06:46:31,,,en,Twitter for Android,0,276
1175,b'Man in his 40s \xe2\x80\x98pushed to the ground and raped\xe2\x80\x99 near Middlesbrough nature reserve - Well done \xe2\x81\xa6@pritipatel\xe2\x81\xa9 your savages have zero morals you are complicit in this #rape you fucking moron https://t.co/qIoCXmGAF4',1389108859508297731,211,2021-05-03 06:45:35,,,en,Twitter for iPhone,0,0
1176,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389107838165798912,140,2021-05-03 06:41:31,,,en,Twitter Web App,0,276
1177,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1389107100945584128,143,2021-05-03 06:38:35,,,en,Twitter for Android,0,39
1178,b'RT @rape_uk: Some women will be waking up today having been raped Most of them by their partners They are trapped knowing they will probabl\xe2\x80\xa6',1389106933752340480,140,2021-05-03 06:37:56,,,en,Twitter for iPhone,0,1
1179,b'Some women will be waking up today having been raped Most of them by their partners They are trapped knowing they will probably never be believed #IbelieveYou I will help you get the help you need \n@RapeCrisisEandW @rapecrisisscot @RapeCrisis_NI \n@RefugeCharity @womensaid #Rape https://t.co/qViHQiwVvA',1389106726318792705,302,2021-05-03 06:37:06,,,en,Twitter for Android,0,1
1180,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389105707379609604,140,2021-05-03 06:33:03,,,en,Twitter for iPhone,0,276
1181,"b""RT @FlGidena: It's a 6 month today since z #Genocidalwar broke out in mid 2020 Nov 3 in #Tigray. \nA 3 year well planned war was opened by E\xe2\x80\xa6""",1389105634210205697,140,2021-05-03 06:32:46,,,en,Twitter for iPhone,0,78
1182,b'#Sitapur \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x8c\xe0\xa4\xb8\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\x82\xe0\xa4\xa6 | \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 #Kidnapping-#Rape \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa2\xe0\xa4\xbc\xe0\xa5\x87 | \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\x8f\n\n\xe0\xa4\xab\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82 : @triptisoni6194 https://t.co/SjTesdZz86',1389104610468536322,145,2021-05-03 06:28:42,,,hi,Twitter Web App,2,0
1183,"b""RT @banningiscool: For y'all disgusting rapists, you and btw kids cannot consent\n#mappostivity #mappride #jail #rape #abuse #zoophiles #zoo\xe2\x80\xa6""",1389104060150829057,140,2021-05-03 06:26:30,,,en,Twitter for Android,0,21
1184,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389103489603706881,140,2021-05-03 06:24:14,,,en,Twitter for iPhone,0,276
1185,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389103457596952580,140,2021-05-03 06:24:07,,,en,Twitter for Android,0,276
1186,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1389103178487001088,140,2021-05-03 06:23:00,,,en,Twitter Web App,0,10284
1187,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1389102779784892416,140,2021-05-03 06:21:25,,,en,Twitter for Android,0,10284
1188,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389102664806408197,140,2021-05-03 06:20:58,,,en,Twitter for iPhone,0,276
1189,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389102320047198209,140,2021-05-03 06:19:36,,,en,Twitter for iPad,0,276
1190,b'@MCrooksy @Dec905 #rape by inflatable dragon.',1389102172177149952,45,2021-05-03 06:19:00,,,en,Twitter for iPhone,0,0
1191,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389101830085365763,140,2021-05-03 06:17:39,,,en,Twitter for iPhone,0,276
1192,b'@Miki_Sileoni @pakolaisneuvo @Maahanmuuttovir #Syrian #rape',1389101247869952007,59,2021-05-03 06:15:20,,,und,Twitter Web App,1,0
1193,b'#auspol #misogyny #domesticviolence #rape #murder \n#EnoughIsEnough https://t.co/U5rjvcXlce',1389101178823200770,90,2021-05-03 06:15:03,,,und,Twitter for Android,0,0
1194,b'Mentally challenged girl raped for two months \n#Rape #Lahore #PakistanObserver\nhttps://t.co/h0HfSDy6ts',1389100985574957056,102,2021-05-03 06:14:17,,,en,Twitter Web App,0,0
1195,b'RT @DisasterBeautee: First @ScottMorrisonMP ignores #corruption. Then #abuse and #RAPE. Now he\xe2\x80\x99s ignoring #Australian citizenship and peopl\xe2\x80\xa6',1389100504416800769,140,2021-05-03 06:12:23,,,en,Twitter for iPhone,0,3
1196,"b'RT @bin_oshabe: If you drove or walked past Jinja road or Mulago roundabout, you must have seen these serious statements against #rape. \nWe\xe2\x80\xa6'",1389100084642603009,140,2021-05-03 06:10:43,,,en,Twitter Web App,0,12
1197,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389099918053183490,140,2021-05-03 06:10:03,,,en,Twitter for Android,0,276
1198,"b'Iyabo Ojo tackkles Bukkyblack for defending actor, Baba Ijesha, who has been accused of raping a minor. \n\n#gbefilang #gbefila #gbeborun #news #babaijesharapecase #babaijesha #rape #molestation #rapecase #princess #iyaboojo https://t.co/1NEvQR5x23'",1389099044534947847,246,2021-05-03 06:06:35,,,en,Twitter for Android,2,0
1199,"b'#SriLanka troops were in #Haiti where locals accused the troops of #Rape \nSo why exactly would @UN and #jefferyfeltman send Sri Lankan soldiers to #Mali  \n\nAfter an expose of Sri Lankan ""peacekeepers"" in #Haiti \nNo accountability!  \n\n3/5'",1389098931443826689,237,2021-05-03 06:06:08,,,en,Twitter for Android,4,1
1200,"b'RT @TV9Marathi: \xe0\xa4\xb2\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x86\xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb7\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb7 \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7, \xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xb8\xe0\xa4\xb1\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x9a \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\xb2\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\xa8 \xe0\xa4\xaa\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa5\x87\xe0\xa4\xb5\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0 https://t.co/zKDXzwpqMv #Washi\xe2\x80\xa6'",1389098820303134725,140,2021-05-03 06:05:41,,,mr,Twitter for Android,0,1
1201,b'RT @JusticeOzzie: Ms Brittany Higgins : \xe2\x80\x9cAt the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling\xe2\x80\xa6',1389098239958282241,140,2021-05-03 06:03:23,,,en,Twitter for iPhone,0,276
1202,b'#auspol #misogyny #domesticviolence #rape #murder \n#EnoughIsEnough https://t.co/lzrVMxWV7D',1389098196505292806,90,2021-05-03 06:03:12,,,und,Twitter for Android,0,0
